,path,audio,values,target
393,./data/audios/silence/silence.wav_36.wav,[0.03628676 0.06558228 0.06065678 ... 0.12899011 0.14216909 0.18901542],./data/audios/save_np/silence.wav_36.wav.npy,3
394,./data/audios/cry/margot.m4a_25.wav,"[-0.04190012 -0.11484554 -0.10625007 ... -0.15688963 -0.166663
 -0.12408654]",./data/audios/save_np/margot.m4a_25.wav.npy,0
395,./data/audios/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,"[-0.00020742  0.00354859  0.00782098 ... -0.00088945 -0.01296748
 -0.00983032]",./data/audios/save_np/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav.npy,0
396,./data/audios/hungry/602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,"[7.7285076e-06 2.9124769e-05 3.4596276e-05 ... 6.3853320e-03 3.4034958e-03
 0.0000000e+00]",./data/audios/save_np/602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav.npy,0
397,./data/audios/silence/silence.wav_49.wav,"[-0.08710548 -0.18398629 -0.18222068 ...  0.14606397  0.14564991
  0.16520385]",./data/audios/save_np/silence.wav_49.wav.npy,3
398,./data/audios/silence/silence.wav_48.wav,"[-0.02624859 -0.05527642 -0.0508417  ...  0.50020343  0.46387663
  0.5047622 ]",./data/audios/save_np/silence.wav_48.wav.npy,3
399,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_2.wav,"[-0.07380566  0.02802195  0.18129276 ... -0.01595148  0.00493203
  0.02002639]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_2.wav.npy,0
400,./data/audios/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.6894896e-05
  4.0138629e-04  0.0000000e+00]",./data/audios/save_np/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav.npy,0
401,./data/audios/silence/silence.wav_92.wav,"[-0.03403449 -0.0637518  -0.05129544 ...  0.13152568  0.12493683
  0.1366261 ]",./data/audios/save_np/silence.wav_92.wav.npy,3
402,./data/audios/laugh/laugh_1.m4a_7.wav,"[-0.00543808 -0.01184206 -0.01371603 ...  0.01274106  0.01269646
  0.02855547]",./data/audios/save_np/laugh_1.m4a_7.wav.npy,1
403,./data/audios/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  8.2726713e-04
 -3.2897692e-03  0.0000000e+00]",./data/audios/save_np/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav.npy,0
404,./data/audios/laugh/laugh_1.m4a_29.wav,"[ 0.00159383  0.02071309  0.02856489 ... -0.00296732 -0.00984539
 -0.02596997]",./data/audios/save_np/laugh_1.m4a_29.wav.npy,1
405,./data/audios/cry/margot.m4a_12.wav,"[-0.1328925   0.14081731  0.2942554  ...  0.00211013 -0.09771781
 -0.09102263]",./data/audios/save_np/margot.m4a_12.wav.npy,0
406,./data/audios/cry/margot.m4a_5.wav,"[-0.11073473 -0.1517014   0.1111282  ...  0.03224971  0.06334773
  0.08643697]",./data/audios/save_np/margot.m4a_5.wav.npy,0
407,./data/audios/hungry/B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav,"[ 0.00013301  0.00525906 -0.00873518 ... -0.03537261 -0.00694011
  0.02598426]",./data/audios/save_np/B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav.npy,0
408,./data/audios/silence/silence.wav_107.wav,"[-0.20726934 -0.4227302  -0.39625624 ... -0.29325306 -0.27922678
 -0.32232073]",./data/audios/save_np/silence.wav_107.wav.npy,3
409,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_21.wav,"[-5.6711636e-02 -9.6418031e-02  4.2480454e-02 ... -6.8839261e-04
 -7.9884211e-04  7.1100156e-05]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_21.wav.npy,0
410,./data/audios/cry/Louise_01.m4a_0.wav,"[ 0.00013527 -0.00019968 -0.00034246 ... -0.00022989  0.00078309
  0.0007814 ]",./data/audios/save_np/Louise_01.m4a_0.wav.npy,0
411,./data/audios/laugh/laugh_1.m4a_69.wav,"[-0.00139357 -0.00322103 -0.00145065 ... -0.0022032  -0.00225231
  0.0022883 ]",./data/audios/save_np/laugh_1.m4a_69.wav.npy,1
412,./data/audios/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.3795986e-02
 -1.6128942e-02 -6.1834592e-02]",./data/audios/save_np/999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav.npy,0
413,./data/audios/hungry/b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429979961789-1.7-f-22-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -6.7287184e-02
 -3.4147412e-02  0.0000000e+00]",./data/audios/save_np/b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429979961789-1.7-f-22-hu.wav.npy,0
414,./data/audios/hungry/602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,"[-1.4217943e-06  1.3942315e-05  3.8197260e-05 ... -6.4488914e-04
 -1.2995001e-03  0.0000000e+00]",./data/audios/save_np/602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav.npy,0
415,./data/audios/hungry/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav,"[-0.05777874  0.08457953 -0.22028424 ...  0.00800514  0.03306096
  0.03754184]",./data/audios/save_np/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav.npy,0
416,./data/audios/hungry/F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,"[ 3.5989736e-04  1.8960690e-03  4.1729747e-03 ... -9.0626469e-05
  2.9080887e-03 -5.0806864e-03]",./data/audios/save_np/F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav.npy,0
417,./data/audios/hungry/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.6766480e-01
  5.9042305e-02  0.0000000e+00]",./data/audios/save_np/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav.npy,0
418,./data/audios/hungry/D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav,"[-0.00089151 -0.00147539  0.01005088 ...  0.00618178  0.00146439
 -0.00379921]",./data/audios/save_np/D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav.npy,0
419,./data/audios/hungry/70d30513-0ec3-49e4-9976-e85785e85c2d-1431033372810-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.7302676e-03
  2.7529085e-03  0.0000000e+00]",./data/audios/save_np/70d30513-0ec3-49e4-9976-e85785e85c2d-1431033372810-1.7-m-04-hu.wav.npy,0
420,./data/audios/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,"[ 0.00102688  0.00202552  0.0017014  ... -0.00579185  0.01152683
 -0.00520632]",./data/audios/save_np/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav.npy,0
421,./data/audios/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.3015711e-03
 -6.8219798e-04  0.0000000e+00]",./data/audios/save_np/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav.npy,0
422,./data/audios/silence/silence.wav_29.wav,"[-0.08555192 -0.17882317 -0.16482107 ... -0.55430883 -0.5190833
 -0.5920774 ]",./data/audios/save_np/silence.wav_29.wav.npy,3
423,./data/audios/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav,"[-1.8673576e-04 -7.4728805e-04  4.9658114e-04 ...  1.7171560e-01
 -6.8145454e-02 -1.8754046e-01]",./data/audios/save_np/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav.npy,0
424,./data/audios/cry/Louise_01.m4a_7.wav,"[ 0.00030037  0.00144099  0.01373013 ... -0.027076    0.05205148
 -0.02376643]",./data/audios/save_np/Louise_01.m4a_7.wav.npy,0
425,./data/audios/hungry/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.3198158e-02
  1.5802407e-01  0.0000000e+00]",./data/audios/save_np/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav.npy,0
426,./data/audios/hungry/789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav,"[ 2.6089025e-05  9.8707809e-05  5.4426609e-06 ... -2.9590337e-02
 -1.3339747e-02  0.0000000e+00]",./data/audios/save_np/789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav.npy,0
427,./data/audios/laugh/laugh_1.m4a_78.wav,[0.00273176 0.00513684 0.00174519 ... 0.00577821 0.00724795 0.00136348],./data/audios/save_np/laugh_1.m4a_78.wav.npy,1
428,./data/audios/laugh/laugh_1.m4a_82.wav,"[ 0.00127936 -0.00075886  0.00124168 ... -0.00294843  0.00165296
  0.00945081]",./data/audios/save_np/laugh_1.m4a_82.wav.npy,1
429,./data/audios/hungry/375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,"[ 1.2419964e-04  3.8819246e-05  7.5431599e-04 ...  1.0535214e-02
 -2.4625296e-03 -1.3386374e-02]",./data/audios/save_np/375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav.npy,0
430,./data/audios/hungry/F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103974-1.0-m-04-hu.wav,"[-0.00242118 -0.00288952  0.05635168 ... -0.00542918  0.00582831
 -0.00231239]",./data/audios/save_np/F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103974-1.0-m-04-hu.wav.npy,0
431,./data/audios/laugh/laugh_1.m4a_87.wav,"[ 0.00588513  0.0083718  -0.00021298 ...  0.00277557  0.00558365
  0.00267595]",./data/audios/save_np/laugh_1.m4a_87.wav.npy,1
432,./data/audios/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,"[-9.6637723e-07  1.3344373e-05  3.9099621e-05 ... -7.4141659e-03
 -5.2788467e-03  0.0000000e+00]",./data/audios/save_np/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav.npy,0
433,./data/audios/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.8715631e-02
 -1.5229498e-01  0.0000000e+00]",./data/audios/save_np/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav.npy,0
434,./data/audios/silence/silence.wav_0.wav,[0.01665933 0.02254596 0.02419773 ... 0.1823212  0.15958038 0.18464112],./data/audios/save_np/silence.wav_0.wav.npy,3
435,./data/audios/cry/Louise_01.m4a_2.wav,"[-0.05271798 -0.06737912  0.04246642 ... -0.02504425 -0.01782402
 -0.03103562]",./data/audios/save_np/Louise_01.m4a_2.wav.npy,0
436,./data/audios/hungry/2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.1556973e-02
  1.1367924e-01  0.0000000e+00]",./data/audios/save_np/2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav.npy,0
437,./data/audios/cry/margot.m4a_23.wav,"[ 0.00845604 -0.0182722  -0.05553701 ... -0.00069424  0.0874693
  0.20605396]",./data/audios/save_np/margot.m4a_23.wav.npy,0
438,./data/audios/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  7.9767429e-04
 -1.7630594e-02  0.0000000e+00]",./data/audios/save_np/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav.npy,0
439,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_23.wav,"[ 0.01905839  0.35107228  0.26980612 ...  0.3146511   0.01570581
 -0.3430104 ]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_23.wav.npy,0
440,./data/audios/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav,"[ 0.00609947 -0.00714979  0.11281477 ...  0.00418518  0.00525315
  0.00253885]",./data/audios/save_np/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav.npy,0
441,./data/audios/noise/4-204121-A.wav,[0.00055476 0.0011269  0.0009765  ... 0.         0.         0.        ],./data/audios/save_np/4-204121-A.wav.npy,2
442,./data/audios/laugh/laugh_1.m4a_30.wav,"[ 0.01092373  0.02337022  0.01101674 ...  0.60239846  0.18064712
 -0.19338214]",./data/audios/save_np/laugh_1.m4a_30.wav.npy,1
443,./data/audios/hungry/be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.0510457e-04
 -7.4788945e-04  0.0000000e+00]",./data/audios/save_np/be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav.npy,0
444,./data/audios/silence/silence.wav_25.wav,"[-0.06488498 -0.12374947 -0.11695463 ... -0.16934435 -0.14468361
 -0.14587443]",./data/audios/save_np/silence.wav_25.wav.npy,3
445,./data/audios/laugh/laugh_2.m4a_2.wav,"[-0.00034389 -0.00168009 -0.00371207 ...  0.00534017 -0.02823838
 -0.01359095]",./data/audios/save_np/laugh_2.m4a_2.wav.npy,1
446,./data/audios/hungry/2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.0412847e-02
 -1.4556397e-01  0.0000000e+00]",./data/audios/save_np/2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav.npy,0
447,./data/audios/hungry/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,"[-6.4016405e-07  3.2417381e-07  2.7109145e-05 ...  1.0494158e-02
  1.5845215e-02  9.6585834e-03]",./data/audios/save_np/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav.npy,0
448,./data/audios/noise/1-30344-A.wav,"[ 3.0447420e-05  1.4861312e-05 -4.6069402e-04 ...  2.9690061e-06
 -1.6869367e-06  0.0000000e+00]",./data/audios/save_np/1-30344-A.wav.npy,2
449,./data/audios/laugh/laugh_1.m4a_20.wav,"[-0.06284789 -0.14016423 -0.08187535 ... -0.00346435  0.00225229
  0.01320395]",./data/audios/save_np/laugh_1.m4a_20.wav.npy,1
450,./data/audios/silence/silence.wav_43.wav,"[-0.02765433 -0.03095878 -0.03844701 ... -0.0139324  -0.00461296
 -0.01220982]",./data/audios/save_np/silence.wav_43.wav.npy,3
451,./data/audios/hungry/edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.7281968e-02
 -1.7931993e-01  0.0000000e+00]",./data/audios/save_np/edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav.npy,0
452,./data/audios/silence/silence.wav_88.wav,"[-0.00560724 -0.02903783 -0.04324301 ...  0.03982617  0.05881165
  0.10327216]",./data/audios/save_np/silence.wav_88.wav.npy,3
453,./data/audios/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,"[-2.1166199e-04 -2.5127069e-04 -6.8075466e-04 ... -4.8164802e-04
 -9.9052071e-05 -2.2644902e-04]",./data/audios/save_np/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav.npy,0
454,./data/audios/noise/1-13571-A.wav,"[ 0.02492617  0.09147943  0.12234697 ... -0.15353066 -0.05397491
  0.        ]",./data/audios/save_np/1-13571-A.wav.npy,2
455,./data/audios/silence/silence.wav_21.wav,"[-0.1793235  -0.33661106 -0.25498128 ...  0.27213812  0.24783416
  0.25772333]",./data/audios/save_np/silence.wav_21.wav.npy,3
456,./data/audios/cry/margot.m4a_18.wav,"[ 0.05058953  0.1201703   0.13706419 ... -0.00441717 -0.00131593
  0.00593167]",./data/audios/save_np/margot.m4a_18.wav.npy,0
457,./data/audios/laugh/laugh_2.m4a_4.wav,"[ 0.00117248 -0.00160244 -0.00106873 ...  0.05626752 -0.0057076
 -0.0139235 ]",./data/audios/save_np/laugh_2.m4a_4.wav.npy,1
458,./data/audios/hungry/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav,"[-0.00046229  0.01058844  0.00487121 ... -0.22003035 -0.15361373
  0.04106113]",./data/audios/save_np/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav.npy,0
459,./data/audios/hungry/B456CE9D-CBD4-43E5-899B-8B8B0483F17D-1431015486-1.0-m-72-hu.wav,"[ 0.00077013  0.00027851 -0.00132916 ... -0.07505806  0.07841727
  0.11653823]",./data/audios/save_np/B456CE9D-CBD4-43E5-899B-8B8B0483F17D-1431015486-1.0-m-72-hu.wav.npy,0
460,./data/audios/noise/3-243726-A.wav,"[-3.2221261e-04  1.5040592e-04 -3.2896700e-03 ... -5.6927743e-06
  2.8649840e-06 -2.3232637e-06]",./data/audios/save_np/3-243726-A.wav.npy,2
461,./data/audios/silence/silence.wav_82.wav,"[-0.03314715 -0.07035252 -0.05982981 ...  0.20389006  0.20623925
  0.24775073]",./data/audios/save_np/silence.wav_82.wav.npy,3
462,./data/audios/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  9.0665882e-04
  2.1996057e-01  0.0000000e+00]",./data/audios/save_np/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav.npy,0
463,./data/audios/hungry/03abcb8f-400a-47d8-ad82-7e4586cc06be-1431864192133-1.7-f-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.5730979e-01
  2.9130983e-01  0.0000000e+00]",./data/audios/save_np/03abcb8f-400a-47d8-ad82-7e4586cc06be-1431864192133-1.7-f-48-hu.wav.npy,0
464,./data/audios/cry/margot.m4a_2.wav,"[ 0.08619548  0.23738395  0.23928972 ...  0.26088434  0.02126032
 -0.19667415]",./data/audios/save_np/margot.m4a_2.wav.npy,0
465,./data/audios/noise/2-128465-B.wav,"[ 0.04277945 -0.03382438 -0.00619624 ...  0.0001282   0.00030904
  0.        ]",./data/audios/save_np/2-128465-B.wav.npy,2
466,./data/audios/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376562788-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -5.7767861e-04
 -1.9831551e-04  0.0000000e+00]",./data/audios/save_np/719bb382-a592-46b7-82d2-8b4a625263b7-1430376562788-1.7-m-48-hu.wav.npy,0
467,./data/audios/hungry/08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav,"[ 0.00052142  0.0015299   0.00213031 ... -0.00049149 -0.00230997
 -0.00174288]",./data/audios/save_np/08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav.npy,0
468,./data/audios/laugh/laugh_2.m4a_17.wav,"[-0.00715293  0.00374915  0.00434473 ...  0.00087464 -0.00031413
 -0.00096572]",./data/audios/save_np/laugh_2.m4a_17.wav.npy,1
469,./data/audios/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,"[ 0.00039842  0.00037029 -0.00012537 ... -0.00095693 -0.00084374
 -0.000775  ]",./data/audios/save_np/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav.npy,0
470,./data/audios/noise/4-223125-A.wav,"[-0.00037318 -0.00631342 -0.00145799 ...  0.0017356   0.00155376
  0.        ]",./data/audios/save_np/4-223125-A.wav.npy,2
471,./data/audios/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav,"[ 5.6443315e-07 -4.4324577e-07  2.6887113e-07 ...  2.5842020e-02
 -5.8696335e-03  0.0000000e+00]",./data/audios/save_np/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav.npy,0
472,./data/audios/laugh/laugh_1.m4a_44.wav,"[-0.01289632 -0.02215773 -0.00438804 ...  0.00251444 -0.00637294
 -0.01339156]",./data/audios/save_np/laugh_1.m4a_44.wav.npy,1
473,./data/audios/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,"[-0.00359293  0.00980555 -0.02391542 ... -0.18792757 -0.07122248
  0.23032403]",./data/audios/save_np/3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav.npy,0
474,./data/audios/laugh/laugh_1.m4a_22.wav,"[-0.00377765 -0.0003068   0.00246126 ...  0.01322595  0.0009192
 -0.01546854]",./data/audios/save_np/laugh_1.m4a_22.wav.npy,1
475,./data/audios/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.9524157e-02
 -1.5773356e-01  0.0000000e+00]",./data/audios/save_np/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav.npy,0
476,./data/audios/silence/silence.wav_96.wav,"[-0.06006784 -0.10430551 -0.0697025  ...  0.5299039   0.5190857
  0.61932606]",./data/audios/save_np/silence.wav_96.wav.npy,3
477,./data/audios/silence/silence.wav_19.wav,"[ 0.15542474  0.31768864  0.29443747 ... -0.00471884 -0.02407719
 -0.02180422]",./data/audios/save_np/silence.wav_19.wav.npy,3
478,./data/audios/cry/margot.m4a_26.wav,"[ 0.06482697  0.12644869  0.11061489 ...  0.36712438 -0.02801293
 -0.3539351 ]",./data/audios/save_np/margot.m4a_26.wav.npy,0
479,./data/audios/hungry/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.6146877e-04
 -5.8861874e-04  0.0000000e+00]",./data/audios/save_np/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav.npy,0
480,./data/audios/noise/1-30226-A.wav,"[ 0.00184251  0.00356854 -0.00026685 ... -0.00050553  0.00037108
  0.        ]",./data/audios/save_np/1-30226-A.wav.npy,2
481,./data/audios/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090400166-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.0587915e-01
 -1.5593882e-01 -1.9328588e-01]",./data/audios/save_np/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090400166-1.7-m-72-hu.wav.npy,0
482,./data/audios/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,"[ 6.1942143e-07 -5.2113154e-07  3.7410439e-07 ...  1.7025988e-03
 -2.5112771e-03  0.0000000e+00]",./data/audios/save_np/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav.npy,0
483,./data/audios/noise/3-51731-B.wav,"[-0.11119244 -0.05675776  0.33358896 ... -0.01901527  0.00183325
  0.        ]",./data/audios/save_np/3-51731-B.wav.npy,2
484,./data/audios/hungry/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.9454204e-05
  5.7102236e-05  0.0000000e+00]",./data/audios/save_np/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav.npy,0
485,./data/audios/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -5.3499005e-04
  3.9128400e-04  0.0000000e+00]",./data/audios/save_np/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav.npy,0
486,./data/audios/hungry/19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -5.3676013e-03
 -3.1428451e-03  0.0000000e+00]",./data/audios/save_np/19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav.npy,0
487,./data/audios/noise/2-70939-A.wav,"[-0.08404177 -0.14026336  0.09191016 ...  0.12073935 -0.15576848
  0.        ]",./data/audios/save_np/2-70939-A.wav.npy,2
488,./data/audios/silence/silence.wav_79.wav,[0.16866697 0.33159265 0.29089046 ... 0.15315889 0.15950799 0.19406612],./data/audios/save_np/silence.wav_79.wav.npy,3
489,./data/audios/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -8.1097620e-04
 -6.1996450e-04  0.0000000e+00]",./data/audios/save_np/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav.npy,0
490,./data/audios/hungry/FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu.wav,"[ 0.          0.          0.         ... -0.19684431  0.00977019
  0.26595306]",./data/audios/save_np/FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu.wav.npy,0
491,./data/audios/laugh/laugh_1.m4a_64.wav,"[ 0.0152918   0.01255532 -0.00084618 ...  0.0432577  -0.00130929
 -0.00911492]",./data/audios/save_np/laugh_1.m4a_64.wav.npy,1
492,./data/audios/cry/margot.m4a_0.wav,"[ 1.01455036e-07 -6.64818458e-08  1.15455681e-08 ...  6.42603114e-02
 -8.73515476e-03 -1.89021721e-01]",./data/audios/save_np/margot.m4a_0.wav.npy,0
